"user_id","age","gender","country","urban_rural","income_level","employment_status","education_level","relationship_status","has_children","household_size","occupation","ethnicity","language_preference","device_type","weekly_purchases","monthly_spend","cart_abandonment_rate","review_writing_frequency","average_order_value","preferred_payment_method","coupon_usage_frequency","loyalty_program_member","referral_count","product_category_preference","shopping_time_of_day","weekend_shopper","impulse_purchases_per_month","browse_to_buy_ratio","return_frequency","budgeting_style","brand_loyalty_score","impulse_buying_score","environmental_consciousness","health_conscious_shopping","travel_frequency","hobby_count","social_media_influence_score","reading_habits","exercise_frequency","stress_from_financial_decisions","overall_stress_level","sleep_quality","physical_activity_level","mental_health_score","daily_session_time_minutes","product_views_per_day","ad_views_per_day","ad_clicks_per_day","wishlist_items_count","cart_items_average","checkout_abandonments_per_month","purchase_conversion_rate","app_usage_frequency","notification_response_rate","account_age_months","last_purchase_date","social_sharing_frequency","premium_subscription","return_rate"
800719,75,"Female","France","Urban",48931,"Self-employed","High School","In a relationship",1,8,"Other","Hispanic","French","Tablet",17,4713,67,0,148,"Bank Transfer",0,1,8,"Groceries","Evening",1,4,10,4,"Moderate",4,7,7,1,5,3,0,14,5,8,9,5,5,3,52,34,20,0,7,6,9,44,2,71,13,"2025-01-23",0,0,79
416410,61,"Male","UK","Rural",84547,"Employed","Bachelor","In a relationship",1,7,"Education","Other","Spanish","Desktop",7,3192,38,3,344,"Debit Card",3,0,8,"Home & Kitchen","Evening",1,5,36,5,"Moderate",10,6,9,1,11,5,2,19,6,5,6,7,2,2,37,26,0,4,18,3,6,15,1,34,18,"2025-02-06",3,0,16
352238,55,"Female","France","Urban",47733,"Student","Associate Degree","Widowed",1,1,"Healthcare","African American","Mandarin","Mobile",11,48,12,3,418,"Bank Transfer",2,1,5,"Fashion","Night",0,2,70,5,"Loose",5,2,7,0,1,2,3,20,7,2,3,7,7,3,114,6,4,0,20,5,8,64,6,58,6,"2026-01-18",3,0,17
952480,75,"Female","China","Suburban",145518,"Employed","Associate Degree","In a relationship",0,1,"Healthcare","Asian","Mandarin","Mobile",2,2375,42,4,489,"Google Pay",2,1,2,"Sports","Evening",1,4,35,5,"Loose",4,5,4,0,9,0,0,19,1,3,2,6,7,7,58,24,6,5,4,5,10,86,1,67,1,"2025-01-02",0,0,84
407707,43,"Female","USA","Rural",27815,"Employed","High School","Married",1,8,"Engineering","Other","Spanish","Mobile",18,1716,39,3,199,"Bank Transfer",2,1,7,"Fashion","Night",1,3,27,3,"Loose",7,6,6,1,3,5,4,16,4,4,6,9,5,2,7,6,18,3,7,3,7,37,1,32,2,"2025-07-08",2,0,98
607237,36,"Female","Canada","Suburban",15238,"Employed","High School","Single",0,1,"Other","African American","Hindi","Desktop",10,3323,14,4,299,"PayPal",2,0,0,"Fashion","Afternoon",1,1,71,7,"Loose",3,0,2,1,12,2,9,1,4,2,3,6,4,9,35,8,5,5,14,1,10,84,1,10,3,"2026-01-18",3,0,86
339728,18,"Female","China","Rural",15924,"Employed","High School","Divorced",1,6,"Engineering","African American","Spanish","Mobile",10,3717,18,2,74,"Bank Transfer",3,0,6,"Home & Kitchen","Morning",1,4,95,10,"Moderate",2,4,0,0,2,0,7,1,1,2,4,8,1,8,31,14,12,4,9,1,3,12,4,44,11,"2025-05-08",8,0,5
507680,34,"Female","Canada","Urban",74089,"Unemployed","High School","Single",1,2,"Finance","Caucasian","French","Mobile",11,3890,47,3,236,"Google Pay",4,1,6,"Beauty","Night",0,2,47,12,"Moderate",6,4,10,1,7,5,7,8,4,6,8,6,4,3,65,31,18,1,4,1,3,47,1,0,15,"2025-12-03",2,0,34
302647,75,"Male","Germany","Urban",134832,"Self-employed","High School","In a relationship",0,10,"IT","Caucasian","Hindi","Mobile",7,4326,0,2,467,"Debit Card",4,0,0,"Beauty","Evening",0,1,28,9,"Moderate",6,2,3,0,8,5,10,17,1,0,1,8,7,6,43,23,13,5,16,6,6,22,3,38,19,"2025-12-20",5,1,9
690084,34,"Male","USA","Suburban",188033,"Self-employed","Master","Single",0,4,"Other","Asian","English","Desktop",19,3728,60,6,494,"Credit Card",3,1,10,"Groceries","Morning",1,5,30,3,"Loose",8,6,10,1,6,2,6,12,1,7,9,9,4,10,16,30,5,4,12,8,9,89,7,10,21,"2025-11-10",2,1,65
759022,33,"Male","Canada","Urban",156098,"Student","High School","Single",0,5,"Healthcare","Other","Mandarin","Desktop",19,3497,38,0,498,"Apple Pay",4,0,6,"Sports","Night",1,3,65,6,"Strict",4,5,8,0,10,0,9,7,1,6,7,4,8,0,114,33,15,5,15,1,4,96,0,52,23,"2025-08-06",5,0,37
741373,52,"Male","Australia","Urban",115924,"Self-employed","Associate Degree","In a relationship",0,3,"IT","African American","Spanish","Mobile",11,422,68,4,154,"PayPal",4,1,1,"Toys","Night",0,4,68,5,"Strict",10,9,8,0,5,3,3,1,1,7,6,6,9,1,57,8,14,4,0,5,8,57,7,68,23,"2026-06-03",5,1,23
148441,50,"Female","India","Urban",82278,"Employed","Bachelor","Single",0,1,"Healthcare","Caucasian","Spanish","Desktop",7,4989,82,2,157,"Apple Pay",4,0,1,"Books","Night",1,7,91,8,"Moderate",7,10,4,0,9,2,3,9,3,10,8,9,0,5,20,6,15,1,18,5,1,83,5,55,1,"2025-10-11",3,0,22
424758,58,"Male","USA","Suburban",65143,"Self-employed","Bachelor","Divorced",0,4,"Engineering","Asian","Spanish","Mobile",0,3209,55,4,155,"Apple Pay",1,1,2,"Beauty","Night",1,4,49,10,"Moderate",9,6,4,0,4,4,10,6,4,8,8,8,4,1,100,48,5,2,15,5,10,11,1,39,6,"2026-11-24",3,0,63
626825,37,"Male","Japan","Urban",161711,"Employed","Associate Degree","In a relationship",1,3,"Healthcare","Caucasian","Hindi","Tablet",11,3864,22,3,498,"Apple Pay",3,1,4,"Electronics","Afternoon",0,2,72,1,"Loose",10,3,7,1,1,4,7,7,7,4,4,6,10,8,87,18,15,2,18,10,4,46,6,99,12,"2026-11-14",3,1,97
452322,65,"Female","Canada","Urban",109037,"Retired","Associate Degree","Married",0,7,"Healthcare","Other","Spanish","Desktop",18,1057,56,3,167,"Google Pay",2,0,9,"Electronics","Night",1,5,12,9,"Moderate",4,6,4,1,12,3,2,8,7,7,8,4,0,8,33,34,5,3,2,9,2,34,0,71,1,"2026-06-11",3,1,92
171704,43,"Female","France","Urban",79472,"Student","Bachelor","Married",0,4,"Healthcare","Asian","Spanish","Mobile",2,394,11,6,381,"Bank Transfer",2,0,4,"Beauty","Evening",1,2,97,10,"Loose",2,3,2,1,5,4,4,15,1,1,3,5,4,1,94,47,9,4,11,5,1,59,2,53,4,"2026-12-30",3,1,15
227183,23,"Male","UK","Suburban",119278,"Self-employed","Bachelor","Married",0,4,"Marketing","Asian","German","Mobile",5,4326,61,5,414,"PayPal",2,1,1,"Toys","Afternoon",0,4,57,2,"Strict",9,8,3,0,10,3,9,15,1,9,8,5,7,5,37,6,3,0,0,10,3,65,2,82,20,"2025-04-17",5,1,40
436420,60,"Female","USA","Suburban",11542,"Student","PhD","Divorced",0,1,"Healthcare","Caucasian","Hindi","Mobile",5,2170,6,4,53,"Apple Pay",0,1,0,"Fashion","Evening",1,2,49,10,"Loose",0,0,9,0,5,1,10,6,6,0,0,7,5,9,1,1,13,5,15,1,1,79,5,35,18,"2026-07-23",3,1,11
37544,20,"Female","Canada","Urban",65303,"Student","Bachelor","Married",0,4,"Retail","Other","Spanish","Mobile",3,416,76,5,205,"Bank Transfer",4,1,10,"Sports","Morning",1,5,80,9,"Strict",7,10,10,1,3,0,3,15,7,8,10,8,0,2,20,41,7,4,7,9,1,100,0,99,9,"2026-06-14",6,0,10
915038,76,"Non-binary","China","Urban",145828,"Self-employed","Associate Degree","Divorced",0,2,"Healthcare","Hispanic","German","Desktop",20,4396,18,5,334,"PayPal",2,0,8,"Toys","Evening",1,3,58,12,"Moderate",1,2,9,1,6,4,7,11,2,3,4,6,10,10,62,25,18,0,11,3,6,34,1,67,2,"2025-11-24",5,1,19
230361,53,"Male","France","Suburban",90152,"Unemployed","High School","Divorced",1,8,"Finance","Caucasian","Hindi","Mobile",15,2393,51,0,345,"Apple Pay",0,1,3,"Fashion","Afternoon",0,2,43,2,"Strict",10,5,0,1,12,3,3,10,3,7,7,9,2,4,50,32,7,2,14,7,5,65,5,1,13,"2025-06-08",2,0,76
346571,31,"Male","Germany","Urban",175626,"Student","High School","Divorced",0,4,"Other","Hispanic","French","Desktop",20,4498,56,0,307,"Apple Pay",1,0,2,"Fashion","Night",0,4,87,7,"Strict",9,8,0,1,1,5,4,18,0,8,9,5,9,9,101,28,4,1,14,2,6,71,7,71,1,"2025-03-17",6,0,16
994324,27,"Male","USA","Urban",158645,"Retired","Bachelor","Single",0,3,"Other","Hispanic","Spanish","Mobile",0,2776,30,4,406,"Debit Card",1,0,3,"Toys","Morning",0,3,82,10,"Strict",6,5,10,1,1,1,6,19,1,3,5,9,2,6,66,39,5,1,20,1,3,59,2,23,2,"2026-09-18",6,1,35
475331,66,"Female","Japan","Urban",35958,"Employed","Associate Degree","Divorced",0,4,"Other","Caucasian","French","Mobile",13,2908,49,4,176,"Credit Card",4,1,6,"Books","Evening",1,2,97,2,"Strict",0,5,0,0,4,3,2,2,5,5,6,8,3,10,3,33,19,2,4,4,6,42,6,94,21,"2025-09-22",1,1,4
830628,59,"Male","France","Urban",190462,"Unemployed","Associate Degree","Divorced",0,7,"Finance","Asian","Spanish","Mobile",2,886,5,1,88,"Google Pay",0,1,7,"Toys","Night",1,1,94,4,"Loose",4,2,10,0,0,4,1,11,7,0,0,9,2,8,77,12,13,4,9,10,3,96,0,67,24,"2026-01-09",2,0,66
242540,28,"Male","Japan","Urban",162978,"Retired","High School","Single",1,8,"Finance","African American","French","Mobile",14,593,48,1,274,"Apple Pay",4,1,2,"Toys","Morning",0,4,98,12,"Strict",5,5,6,0,3,4,7,1,4,7,8,7,10,3,71,9,17,4,13,4,1,38,3,36,3,"2026-04-06",4,1,34
354481,31,"Male","India","Suburban",193242,"Self-employed","Associate Degree","In a relationship",0,4,"Engineering","African American","Hindi","Mobile",0,1116,28,1,243,"Credit Card",0,0,7,"Sports","Night",1,3,97,12,"Loose",7,3,1,0,1,3,9,7,6,1,3,8,10,8,24,29,5,1,17,7,6,39,6,14,17,"2026-03-26",7,1,52
650043,72,"Male","India","Urban",177396,"Retired","Associate Degree","Single",0,9,"Marketing","Caucasian","French","Mobile",16,1703,24,4,226,"PayPal",0,1,1,"Beauty","Evening",0,3,10,0,"Moderate",7,2,10,0,10,3,1,6,5,2,2,9,2,9,76,11,15,3,6,1,7,53,3,61,3,"2025-07-04",0,1,44
259595,31,"Non-binary","Brazil","Rural",119356,"Student","Bachelor","Married",1,4,"Healthcare","Caucasian","Mandarin","Desktop",4,2943,15,3,27,"Apple Pay",4,1,5,"Books","Evening",0,1,70,0,"Loose",10,0,0,1,10,5,0,10,1,2,1,7,2,6,15,8,5,2,15,1,6,60,5,31,19,"2026-10-18",2,1,35
569271,52,"Female","China","Suburban",63946,"Self-employed","Bachelor","Widowed",0,7,"IT","Other","Hindi","Mobile",11,3665,2,3,419,"Debit Card",3,1,6,"Groceries","Afternoon",1,1,48,9,"Strict",7,0,5,0,4,1,5,12,4,0,1,8,3,9,86,25,8,5,14,1,6,42,2,48,4,"2026-07-08",3,0,12
484654,35,"Male","Germany","Suburban",179577,"Student","Master","Widowed",1,2,"Finance","Hispanic","German","Desktop",5,878,83,5,123,"Debit Card",3,0,0,"Electronics","Afternoon",1,6,43,7,"Loose",10,10,7,1,0,0,8,10,6,10,10,9,10,10,107,20,5,4,13,5,10,81,2,80,23,"2026-08-20",6,1,87
298861,50,"Female","USA","Suburban",23162,"Employed","Associate Degree","In a relationship",0,5,"Engineering","African American","Mandarin","Desktop",14,2744,0,1,53,"PayPal",2,1,8,"Sports","Afternoon",1,2,60,2,"Loose",3,1,10,1,11,0,7,6,1,0,2,7,8,6,97,29,14,1,18,4,7,73,2,43,7,"2026-10-01",2,0,2
125547,79,"Male","Japan","Urban",137583,"Self-employed","PhD","Widowed",0,9,"Other","Hispanic","Hindi","Desktop",11,748,72,7,150,"Bank Transfer",2,0,10,"Groceries","Afternoon",0,6,74,3,"Strict",2,10,1,1,12,4,5,10,5,9,9,4,2,7,51,33,17,3,4,2,0,10,7,47,14,"2025-09-20",1,1,39
814510,28,"Female","Brazil","Urban",91041,"Self-employed","Bachelor","Divorced",0,4,"Education","Hispanic","French","Mobile",10,1347,19,2,144,"Google Pay",1,0,10,"Beauty","Morning",1,1,22,11,"Moderate",10,3,8,0,6,1,5,11,5,2,2,5,0,9,12,49,8,5,10,6,2,78,5,47,18,"2026-05-30",3,0,15
331513,43,"Male","Brazil","Suburban",14059,"Self-employed","Bachelor","Single",0,5,"Education","African American","English","Desktop",18,3760,62,2,340,"Apple Pay",0,1,3,"Fashion","Afternoon",0,4,75,3,"Moderate",2,9,10,1,5,4,6,21,4,9,10,7,3,3,69,19,19,4,8,7,0,2,5,42,5,"2026-03-31",4,1,9
484780,77,"Male","France","Urban",87655,"Student","Master","Divorced",0,9,"Other","African American","German","Mobile",20,1423,59,6,251,"Debit Card",4,1,5,"Beauty","Evening",1,4,56,12,"Loose",1,8,5,0,0,0,0,0,5,6,4,6,5,2,6,17,13,0,4,4,7,11,5,88,3,"2026-12-06",2,1,45
249261,73,"Female","USA","Urban",160474,"Employed","High School","Widowed",0,7,"Other","Caucasian","Hindi","Mobile",10,1790,62,4,463,"Bank Transfer",3,0,10,"Toys","Night",1,4,41,10,"Loose",7,8,9,0,11,3,7,17,1,6,6,6,8,8,109,5,20,2,2,2,8,14,4,77,14,"2025-10-11",1,1,56
829838,23,"Female","USA","Urban",125085,"Retired","Bachelor","Single",0,4,"Finance","Hispanic","Hindi","Desktop",0,2865,38,3,133,"Debit Card",0,1,7,"Toys","Morning",0,3,90,2,"Moderate",10,5,0,0,9,4,8,9,2,5,3,8,7,0,41,10,15,5,3,10,8,4,2,13,19,"2025-10-23",7,0,6
303632,30,"Male","China","Suburban",179995,"Employed","Master","Single",0,10,"Healthcare","Asian","Mandarin","Desktop",6,208,48,4,479,"Bank Transfer",2,1,6,"Beauty","Evening",1,2,94,12,"Loose",9,5,8,0,7,0,9,1,5,7,9,7,5,6,111,39,7,0,15,9,8,26,1,99,20,"2026-05-07",3,1,37
440701,51,"Male","China","Rural",145317,"Retired","PhD","Single",0,2,"Education","Caucasian","Spanish","Mobile",8,2149,18,8,302,"PayPal",3,1,6,"Books","Evening",1,3,34,4,"Moderate",1,3,0,0,12,1,3,22,5,4,4,8,4,1,68,21,12,4,16,2,2,8,3,84,11,"2025-10-14",3,1,63
63528,24,"Female","Australia","Urban",63591,"Student","Associate Degree","Widowed",0,3,"Engineering","Caucasian","Mandarin","Desktop",4,3441,72,4,135,"Bank Transfer",1,1,0,"Books","Evening",1,6,18,4,"Loose",2,9,5,1,6,2,9,16,4,9,10,6,3,7,5,22,10,0,17,1,5,7,5,66,23,"2025-01-24",6,0,1
506378,38,"Male","Germany","Urban",192393,"Self-employed","Master","Single",0,2,"Healthcare","Other","French","Desktop",13,4958,6,4,462,"Credit Card",1,1,6,"Fashion","Afternoon",1,2,27,12,"Loose",4,2,8,1,1,0,5,20,2,0,1,8,0,4,38,5,12,1,9,6,2,20,6,25,19,"2025-02-23",3,1,31
538824,39,"Female","Australia","Suburban",44556,"Student","High School","Married",0,9,"Education","African American","German","Mobile",14,407,24,4,219,"Debit Card",0,1,0,"Electronics","Afternoon",0,1,58,1,"Loose",4,2,10,1,2,5,1,5,4,3,5,5,4,1,111,14,0,5,2,7,7,52,0,32,17,"2026-02-20",5,1,5
83069,76,"Male","Germany","Suburban",111518,"Self-employed","Master","Divorced",0,9,"Other","Hispanic","German","Tablet",6,2667,13,4,131,"Debit Card",2,1,3,"Electronics","Morning",0,1,53,5,"Strict",9,1,3,0,7,2,3,9,0,1,2,5,5,10,62,40,1,1,10,3,5,16,1,95,18,"2026-05-15",1,1,54
313609,80,"Female","UK","Urban",60283,"Unemployed","Bachelor","Divorced",1,6,"Finance","Caucasian","German","Mobile",3,2546,64,5,443,"Apple Pay",3,0,3,"Books","Afternoon",0,4,41,1,"Moderate",3,8,4,0,0,2,9,14,1,9,7,4,10,4,50,20,10,3,6,8,9,84,0,71,5,"2026-03-24",5,0,91
419719,60,"Male","Brazil","Rural",93494,"Employed","Master","Single",1,2,"Healthcare","Hispanic","German","Desktop",1,1017,0,4,269,"Apple Pay",3,0,7,"Sports","Night",1,0,86,5,"Loose",4,0,0,1,2,3,5,2,3,0,0,5,8,10,30,43,20,2,17,3,10,85,5,84,4,"2026-09-29",3,1,16
646717,63,"Male","Canada","Suburban",146198,"Retired","Bachelor","Married",0,1,"Retail","African American","French","Mobile",5,1684,5,5,351,"Google Pay",0,1,3,"Fashion","Morning",0,1,24,9,"Moderate",0,1,10,0,2,3,9,16,4,1,0,6,5,5,84,38,9,5,17,10,6,18,3,76,6,"2025-04-26",1,1,18
778698,69,"Male","India","Urban",71247,"Employed","Master","Married",0,8,"Other","African American","Mandarin","Mobile",16,1332,13,4,151,"Debit Card",1,0,0,"Fashion","Evening",1,3,89,12,"Moderate",2,2,6,1,4,1,9,17,0,3,3,7,9,8,64,16,19,4,2,1,2,2,7,94,12,"2025-03-18",0,1,2
521023,46,"Male","Germany","Suburban",12445,"Self-employed","High School","Divorced",1,6,"IT","Asian","Spanish","Mobile",6,2382,63,2,207,"Apple Pay",0,0,10,"Groceries","Evening",1,4,75,8,"Strict",7,8,2,1,3,0,5,6,2,6,7,9,3,8,93,48,16,4,13,1,5,53,7,13,18,"2025-06-29",5,0,34
365463,36,"Female","USA","Urban",152566,"Employed","Associate Degree","Married",1,5,"Education","Other","French","Mobile",17,1910,48,1,332,"Apple Pay",3,0,2,"Beauty","Night",0,5,25,1,"Strict",1,6,10,1,8,3,8,4,4,7,6,7,3,6,33,50,16,1,0,5,0,58,4,100,2,"2025-05-19",4,0,60
612587,78,"Male","Japan","Suburban",136888,"Unemployed","High School","Widowed",1,6,"Marketing","African American","German","Mobile",10,897,16,2,347,"Credit Card",4,1,3,"Beauty","Night",1,2,19,6,"Strict",0,2,8,1,8,0,6,23,0,2,1,6,7,6,110,16,6,2,14,5,9,51,2,25,15,"2025-07-30",0,0,76
32953,77,"Other","India","Urban",36532,"Self-employed","Associate Degree","Single",0,10,"Other","Caucasian","English","Mobile",11,2050,47,1,242,"Debit Card",0,1,0,"Fashion","Night",1,3,71,11,"Loose",9,6,0,0,12,2,3,13,4,7,8,7,8,10,54,25,17,0,9,4,7,63,4,12,22,"2025-07-11",5,1,24
786845,63,"Male","Brazil","Urban",147534,"Employed","Bachelor","Married",1,3,"Finance","Asian","Hindi","Desktop",6,1652,69,3,103,"Apple Pay",4,0,5,"Home & Kitchen","Morning",0,4,49,4,"Moderate",5,7,6,1,0,3,7,11,6,9,8,8,4,5,108,23,9,5,19,3,8,42,5,2,15,"2025-03-27",2,1,9
141834,68,"Male","UK","Urban",187114,"Unemployed","High School","In a relationship",0,9,"Education","Asian","Spanish","Mobile",16,4375,25,0,248,"Credit Card",3,0,1,"Electronics","Evening",0,3,99,3,"Loose",3,3,2,0,12,0,5,6,3,1,3,9,6,6,108,49,0,3,15,8,10,36,5,5,17,"2026-03-02",3,0,84
310326,28,"Male","China","Urban",26769,"Unemployed","Bachelor","Widowed",1,7,"Other","Hispanic","German","Tablet",14,4286,80,3,337,"PayPal",2,0,1,"Home & Kitchen","Afternoon",1,7,98,4,"Strict",7,10,6,0,11,3,0,16,5,10,10,8,1,9,120,1,0,2,14,5,1,10,2,91,2,"2026-07-15",5,0,58
817003,44,"Male","USA","Suburban",21395,"Retired","High School","Divorced",1,10,"Marketing","Other","Mandarin","Mobile",14,3702,83,2,264,"Debit Card",4,0,3,"Books","Evening",0,7,28,7,"Loose",9,10,4,0,12,0,4,13,4,9,8,6,8,3,61,29,15,4,10,5,7,28,3,18,9,"2026-12-17",4,0,50
697881,36,"Male","France","Suburban",195035,"Unemployed","Master","In a relationship",0,8,"Retail","Asian","German","Desktop",8,3017,57,5,112,"Debit Card",3,1,1,"Books","Night",1,5,54,0,"Loose",1,8,4,1,8,0,3,22,2,7,6,6,3,8,67,30,17,2,18,7,10,76,6,47,12,"2026-03-05",6,1,3
205594,18,"Female","Japan","Urban",152573,"Retired","Bachelor","In a relationship",0,6,"Finance","Asian","Mandarin","Desktop",2,2053,52,3,157,"Apple Pay",3,1,8,"Sports","Night",0,2,47,4,"Loose",8,5,6,0,8,1,7,9,5,6,5,9,2,4,86,7,1,5,18,4,6,46,2,59,21,"2025-05-13",5,1,8
407961,22,"Female","USA","Rural",127063,"Employed","Associate Degree","Divorced",1,2,"Healthcare","Caucasian","English","Desktop",7,3940,69,5,292,"Google Pay",3,1,7,"Sports","Evening",0,6,82,11,"Moderate",9,10,0,1,3,3,6,14,4,8,8,7,6,5,12,50,17,2,14,5,8,31,7,70,23,"2026-03-31",3,1,84
419162,45,"Female","India","Urban",170325,"Student","PhD","Married",1,9,"Finance","Asian","French","Mobile",14,465,60,8,209,"Apple Pay",1,1,10,"Fashion","Night",0,4,64,4,"Loose",2,6,1,0,6,5,8,17,2,7,6,5,9,7,105,38,13,1,12,2,6,55,0,79,21,"2025-04-09",6,1,87
997844,59,"Male","USA","Urban",192643,"Self-employed","Master","In a relationship",1,1,"Healthcare","African American","Hindi","Mobile",14,243,38,7,468,"PayPal",3,0,1,"Fashion","Afternoon",1,4,38,11,"Loose",9,6,10,1,2,3,2,17,0,5,7,4,10,2,93,48,3,2,6,8,9,99,3,100,17,"2026-01-12",3,1,85
830360,49,"Male","France","Suburban",83483,"Unemployed","Associate Degree","Widowed",1,4,"IT","Hispanic","English","Mobile",1,3839,0,1,275,"Apple Pay",2,0,3,"Fashion","Morning",0,0,32,12,"Loose",9,0,2,0,2,4,9,23,3,0,1,7,3,1,98,12,15,0,15,1,6,10,5,14,18,"2025-11-07",3,0,28
530889,21,"Male","China","Suburban",106683,"Retired","Associate Degree","Widowed",0,1,"IT","Hispanic","Spanish","Desktop",20,4545,20,5,427,"Bank Transfer",4,0,10,"Groceries","Evening",0,1,74,8,"Strict",10,3,7,0,10,4,6,20,6,4,5,6,9,7,74,27,1,0,1,10,2,14,5,52,11,"2025-01-26",7,0,49
581989,28,"Non-binary","India","Suburban",94282,"Retired","Associate Degree","Divorced",0,1,"Marketing","Asian","Hindi","Mobile",13,3394,37,2,371,"PayPal",0,1,3,"Home & Kitchen","Night",0,2,66,2,"Loose",0,4,9,1,5,1,4,24,2,6,6,8,1,9,114,20,6,2,17,8,9,30,7,66,21,"2025-01-12",4,0,85
446734,77,"Male","UK","Urban",165779,"Retired","Master","Married",0,7,"Healthcare","Hispanic","French","Tablet",4,1535,69,6,38,"Apple Pay",1,0,6,"Books","Evening",1,5,15,10,"Moderate",2,7,2,0,2,2,2,2,0,8,10,6,4,10,22,35,12,0,13,10,7,52,0,80,19,"2025-08-30",5,1,0
858758,53,"Male","UK","Suburban",157246,"Student","High School","Single",0,4,"Marketing","Caucasian","Mandarin","Mobile",20,2280,71,1,20,"Google Pay",3,1,10,"Groceries","Morning",0,6,74,9,"Strict",1,9,3,1,3,2,0,5,1,8,10,7,1,1,81,39,0,3,0,1,3,47,6,16,2,"2025-07-13",1,0,86
707713,44,"Female","UK","Urban",101027,"Retired","Associate Degree","Married",0,1,"Healthcare","Other","Hindi","Desktop",17,1750,42,1,69,"Apple Pay",1,1,7,"Groceries","Night",1,2,57,11,"Moderate",7,4,2,0,7,0,0,16,2,5,7,6,5,2,54,41,11,0,14,1,10,51,5,9,4,"2026-05-21",3,0,100
590442,36,"Male","USA","Suburban",130091,"Student","Bachelor","Widowed",1,8,"Finance","Hispanic","Hindi","Mobile",4,4273,30,2,446,"Google Pay",2,0,6,"Sports","Morning",0,4,98,2,"Loose",6,4,9,1,5,4,9,12,4,6,4,7,8,7,52,7,13,1,2,10,0,74,6,65,2,"2025-02-12",2,0,7
47802,27,"Male","India","Urban",182732,"Self-employed","Master","Single",1,2,"IT","Hispanic","Hindi","Mobile",1,418,61,4,365,"Bank Transfer",1,0,7,"Toys","Afternoon",1,5,47,11,"Strict",8,8,0,1,9,5,3,21,7,7,6,7,8,8,24,6,19,4,9,7,10,6,0,67,5,"2025-01-20",3,1,12
31517,74,"Male","Australia","Urban",171236,"Student","High School","Widowed",1,5,"Engineering","Hispanic","Spanish","Desktop",1,413,23,3,246,"Credit Card",1,1,7,"Groceries","Afternoon",0,3,81,10,"Loose",9,2,9,1,1,5,4,16,7,3,3,4,8,4,35,16,5,0,15,7,10,52,6,63,9,"2025-07-03",3,0,18
590363,39,"Male","Germany","Suburban",148532,"Retired","High School","In a relationship",0,8,"Marketing","African American","Hindi","Desktop",13,4871,54,3,92,"Apple Pay",3,1,4,"Electronics","Afternoon",0,5,98,1,"Loose",9,8,8,0,7,4,6,24,6,6,8,5,0,2,31,35,15,2,3,9,4,61,4,26,22,"2025-10-15",5,0,35
294407,44,"Male","Brazil","Rural",79763,"Self-employed","Master","Single",0,3,"Other","African American","Mandarin","Mobile",17,170,62,4,175,"PayPal",4,0,2,"Beauty","Night",1,6,41,3,"Loose",1,9,6,1,11,3,6,24,4,7,5,4,4,4,99,36,18,2,0,6,5,67,4,59,23,"2026-04-18",5,1,41
751349,53,"Female","France","Urban",155119,"Self-employed","Master","Widowed",0,8,"IT","Asian","French","Desktop",5,3,83,7,63,"Bank Transfer",4,0,5,"Electronics","Morning",0,6,99,0,"Loose",1,10,10,0,6,5,4,15,4,10,10,7,1,2,72,28,16,0,13,1,8,32,0,64,3,"2026-02-12",2,1,78
593449,26,"Male","China","Rural",142729,"Retired","Master","In a relationship",0,2,"Education","African American","German","Mobile",7,4154,19,6,391,"Google Pay",3,0,2,"Groceries","Evening",0,2,95,8,"Moderate",5,2,2,0,8,2,9,0,6,3,1,4,9,4,35,9,17,4,11,2,10,21,4,62,21,"2025-07-21",5,1,37
249222,75,"Male","India","Urban",51876,"Student","High School","Widowed",0,4,"Marketing","Hispanic","French","Desktop",15,240,87,4,362,"Debit Card",1,1,5,"Fashion","Morning",1,7,13,4,"Moderate",0,10,10,1,12,4,8,5,4,9,10,7,6,3,32,19,17,5,4,8,8,83,1,18,14,"2026-03-22",1,0,2
81118,27,"Male","China","Urban",46811,"Self-employed","High School","In a relationship",0,8,"Engineering","Caucasian","Spanish","Mobile",2,516,53,1,439,"Google Pay",0,1,6,"Books","Evening",0,3,15,1,"Strict",8,7,7,1,4,5,3,5,4,8,6,4,0,7,54,42,5,1,12,10,9,24,3,69,8,"2025-01-19",7,0,89
973661,75,"Female","Brazil","Suburban",156559,"Unemployed","Bachelor","Divorced",1,5,"Other","Asian","Hindi","Tablet",20,3018,45,4,144,"Google Pay",3,1,5,"Home & Kitchen","Morning",0,3,28,1,"Strict",3,5,10,1,8,4,8,9,5,5,7,8,10,1,11,0,19,3,5,7,10,97,1,52,13,"2026-01-22",5,0,10
19392,34,"Female","UK","Rural",159804,"Retired","High School","In a relationship",0,4,"Healthcare","Caucasian","French","Mobile",3,1804,71,1,180,"Credit Card",2,1,10,"Electronics","Evening",1,5,40,10,"Loose",2,9,2,1,8,1,10,18,3,9,9,6,1,8,94,39,12,0,4,6,4,0,4,31,14,"2025-05-29",7,0,68
308281,49,"Male","USA","Rural",58859,"Self-employed","High School","Widowed",1,3,"Other","Caucasian","German","Desktop",15,4941,63,1,332,"Debit Card",1,1,10,"Sports","Morning",1,6,41,0,"Loose",5,9,0,0,3,1,4,20,5,7,5,7,5,5,78,30,10,2,11,5,2,2,0,53,23,"2026-12-04",2,0,54
